step,left_pos_err_m,left_rot_err_deg,right_pos_err_m,right_rot_err_deg,left_joint_track_err,right_joint_track_err,left_near_limit_ratio,right_near_limit_ratio,left_near_limit_count,right_near_limit_count,left_worst_joint,left_worst_side,left_min_margin_rad,right_worst_joint,right_worst_side,right_min_margin_rad,left_joint_margin_rad_list,right_joint_margin_rad_list,ik_ignore_orientation,ik_active_arm,pushbox_guidance_enabled,pushbox_stuck,pushbox_box_goal_dist_xy,pushbox_box_move_xy_window,pushbox_guidance_xy_norm
187,0.7839430284170383,72.63097702450305,0.2032871615453769,99.23766792357011,0.0002821683883666992,0.008871743455529213,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06455683708190918,right_arm_joint2,lower,-2.1457672119140625e-06,0.888189;1.202730;0.064557;1.276688;0.570509;0.525333;1.685375,1.290751;-0.000002;1.804459;0.716958;0.000700;0.000858;2.963680,1,right,1,0,0.49664315566784467,0.0,0.011999999999999992
188,0.7838841358385772,72.4930037527913,0.20325907699043094,98.93861764887694,0.00028287514578551054,0.008741077966988087,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06485462188720703,right_arm_joint2,lower,1.8715858459472656e-05,0.888760;1.202645;0.064855;1.276706;0.570043;0.525285;1.685870,1.291903;0.000019;1.803693;0.717537;0.000640;0.000854;2.962288,1,right,1,0,0.49664315566784467,0.0,0.011999999999999999
189,0.7836094723641198,72.36786684917467,0.2031777615440451,98.95137022811659,0.0002823812828864902,0.008843811228871346,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06515359878540039,right_arm_joint2,lower,6.985664367675781e-05,0.889331;1.202559;0.065154;1.276722;0.569577;0.525237;1.686360,1.293005;0.000070;1.802810;0.718083;0.000618;0.000859;2.960852,1,right,1,0,0.49664315566784467,0.0,0.012000000000000007
190,0.7835895103202233,72.26273801963909,0.20318246396417755,98.96547779310077,0.0002838117943610996,0.00878856796771288,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06545257568359375,right_arm_joint2,lower,7.104873657226562e-05,0.889905;1.202474;0.065453;1.276742;0.569113;0.525190;1.686859,1.293822;0.000071;1.802113;0.718998;0.000608;0.000860;2.959467,1,right,1,0,0.49664315566784467,0.0,0.011999999999999995
191,0.7836321327254722,72.23610007134029,0.20334420527344552,98.96497253953727,0.0002836670319084078,0.008408217690885067,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06575155258178711,right_arm_joint2,lower,8.738040924072266e-05,0.890478;1.202388;0.065752;1.276760;0.568646;0.525143;1.687355,1.293672;0.000087;1.801296;0.720790;0.000600;0.000855;2.957972,1,right,1,0,0.49664315566784467,0.0,0.012000000000000005
192,0.783388661426188,72.17178692127173,0.20338159111225984,98.14441037697799,0.0002845866547431797,0.008251350373029709,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06605100631713867,right_arm_joint2,lower,6.604194641113281e-05,0.891051;1.202302;0.066051;1.276777;0.568176;0.525096;1.687854,1.292861;0.000066;1.800346;0.722811;0.000599;0.000857;2.956504,1,right,1,0,0.49664315566784467,0.0,0.012000000000000005
193,0.7835960438695978,72.03655884633403,0.20359932070336834,98.15506710949091,0.00028401613235473633,0.00791478343307972,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06635165214538574,right_arm_joint2,lower,8.821487426757812e-06,0.891625;1.202215;0.066352;1.276793;0.567707;0.525050;1.688350,1.291379;0.000009;1.799670;0.724910;0.000601;0.000857;2.955320,1,right,1,0,0.49664315566784467,0.0,0.011999999999999993
194,0.7837043116465714,72.04235251128253,0.20382804351344028,98.1388622096778,0.00028410981758497655,0.00759497657418251,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.0666513442993164,right_arm_joint2,lower,3.5762786865234375e-06,0.892200;1.202127;0.066651;1.276810;0.567238;0.525005;1.688845,1.289475;0.000004;1.799091;0.726658;0.000602;0.000859;2.954360,1,right,1,0,0.49664315566784467,0.0,0.012000000000000009
195,0.7839363404830133,72.08993326985906,0.2039726265155051,98.27771075061938,0.00028507199021987617,0.007376791909337044,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06695270538330078,right_arm_joint2,lower,9.5367431640625e-07,0.892776;1.202040;0.066953;1.276827;0.566767;0.524961;1.689344,1.287202;0.000001;1.798654;0.728172;0.000602;0.000862;2.953603,1,right,1,0,0.49664315566784467,0.0,0.012000000000000009
196,0.784082312265041,72.14283452576869,0.20401390318611415,105.7002381187469,0.0002875413338188082,0.007264664396643639,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06725358963012695,right_arm_joint2,lower,9.655952453613281e-06,0.893352;1.201956;0.067254;1.276848;0.566295;0.524911;1.689852,1.284618;0.000010;1.798201;0.729745;0.000600;0.000865;2.952867,1,right,1,0,0.49664315566784467,0.0,0.012000000000000018
197,0.7843223960793855,72.26607953985643,0.20397840923899385,98.74010080786965,0.0002862300316337496,0.0072984592989087105,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06755447387695312,right_arm_joint2,lower,3.540515899658203e-05,0.893929;1.201868;0.067554;1.276866;0.565823;0.524866;1.690356,1.282138;0.000035;1.797511;0.731135;0.000598;0.000867;2.952042,1,right,1,0,0.49664315566784467,0.0,0.012000000000000002
198,0.7845941460865492,72.3153155125356,0.20369409589006976,98.74439787783007,0.0002856680366676301,0.007641673553735018,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.0678567886352539,right_arm_joint2,lower,3.647804260253906e-05,0.894508;1.201780;0.067857;1.276883;0.565353;0.524821;1.690854,1.279699;0.000036;1.797125;0.732936;0.000601;0.000873;2.951243,1,right,1,0,0.49664315566784467,0.0,0.011999999999999983
199,0.7853592154064863,72.43575457119188,0.2037067722933491,98.80425236805165,0.0002882140106521547,0.0076399086974561214,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06815910339355469,right_arm_joint2,lower,3.6954879760742188e-06,0.895088;1.201693;0.068159;1.276905;0.564883;0.524775;1.691364,1.277035;0.000004;1.797399;0.735164;0.000603;0.000871;2.950724,1,right,1,0,0.49664315566784467,0.0,0.011999999999999999
200,0.7857109426005269,72.54114053066687,0.20350055989906463,98.6704708371517,0.0002880607498809695,0.007950899191200733,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06846189498901367,right_arm_joint2,lower,1.8835067749023438e-05,0.895667;1.201607;0.068462;1.276926;0.564409;0.524730;1.691874,1.274907;0.000019;1.797675;0.737088;0.000601;0.000876;2.950144,1,right,1,0,0.49664315566784467,0.0,0.011999999999999988
201,0.7859264903286636,72.58708446215637,0.2032579492852214,98.61371575111657,0.0002875753853004426,0.0081494664773345,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06876516342163086,right_arm_joint2,lower,8.07046890258789e-05,0.896247;1.201519;0.068765;1.276944;0.563937;0.524684;1.692378,1.272627;0.000081;1.797858;0.740057;0.000598;0.000872;2.949232,1,right,1,0,0.49664315566784467,0.0,0.011999999999999999
202,0.7862759922303557,72.61642336049111,0.20297050351876023,98.64688391971119,0.0002895338402595371,0.008498242124915123,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06906890869140625,right_arm_joint2,lower,8.618831634521484e-05,0.896829;1.201434;0.069069;1.276967;0.563465;0.524639;1.692893,1.270654;0.000086;1.797848;0.743279;0.000599;0.000874;2.948116,1,right,1,0,0.49664315566784467,0.0,0.012000000000000018
203,0.7863710264591175,72.58590689433542,0.20276871561707005,98.88596348047635,0.00028931244742125273,0.008784422650933266,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06937313079833984,right_arm_joint2,lower,7.283687591552734e-05,0.897411;1.201346;0.069373;1.276989;0.562991;0.524593;1.693404,1.269287;0.000073;1.797686;0.746446;0.000600;0.000875;2.946834,1,right,1,0,0.49664315566784467,0.0,0.012000000000000002
204,0.7865679185134078,72.56012943274932,0.20264922228769977,99.18017411193118,0.00029034275212325156,0.008935068733990192,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06967735290527344,right_arm_joint2,lower,4.279613494873047e-05,0.897995;1.201260;0.069677;1.277011;0.562517;0.524550;1.693922,1.268218;0.000043;1.797505;0.749762;0.000601;0.000871;2.945462,1,right,1,0,0.49664315566784467,0.0,0.011999999999999993
205,0.7866230854902746,72.56475506375442,0.20270368675941844,99.42464612154856,0.00028958491748198867,0.008942370302975178,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.06998062133789062,right_arm_joint2,lower,0.0,0.898578;1.201171;0.069981;1.277032;0.562041;0.524505;1.694432,1.267667;0.000000;1.797286;0.752432;0.000603;0.000871;2.944189,1,right,1,0,0.49664315566784467,0.0,0.012000000000000018
206,0.7865858993861227,72.54107051005883,0.20277614319142062,99.5500118389617,0.00029042790993116796,0.00893259234726429,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07028675079345703,right_arm_joint2,lower,-1.6689300537109375e-06,0.899163;1.201084;0.070287;1.277054;0.561565;0.524460;1.694946,1.267831;-0.000002;1.796824;0.754139;0.000603;0.000870;2.942913,1,right,1,0,0.49664315566784467,0.0,0.011999999999999995
207,0.786361092525861,72.52318716984851,0.2028945811232553,99.75549197597238,0.0002901894913520664,0.008813668042421341,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07059121131896973,right_arm_joint2,lower,-2.2649765014648438e-06,0.899747;1.200994;0.070591;1.277074;0.561089;0.524416;1.695458,1.268372;-0.000002;1.796093;0.755265;0.000601;0.000867;2.941596,1,right,1,0,0.49664315566784467,0.0,0.012000000000000021
208,0.7859731264415377,72.44999916982876,0.20301133660324436,100.16266703678183,0.00029169663321226835,0.008670181035995483,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07089710235595703,right_arm_joint2,lower,-2.1457672119140625e-06,0.900333;1.200908;0.070897;1.277096;0.560612;0.524372;1.695979,1.269002;-0.000002;1.795170;0.756008;0.000601;0.000865;2.940285,1,right,1,0,0.49664315566784467,0.0,0.012000000000000002
209,0.7859051040096674,72.36756849162676,0.20312624051760703,100.3680673179535,0.000291475240373984,0.008510579355061054,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07120299339294434,right_arm_joint2,lower,-2.1457672119140625e-06,0.900919;1.200819;0.071203;1.277117;0.560134;0.524328;1.696495,1.269344;-0.000002;1.794455;0.756697;0.000603;0.000865;2.939170,1,right,1,0,0.49664315566784467,0.0,0.012000000000000007
210,0.7856916747448628,72.2620534646099,0.20314678770386008,100.56057877671515,0.0002907599846366793,0.00852996576577425,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07150840759277344,right_arm_joint2,lower,-2.1457672119140625e-06,0.901505;1.200730;0.071508;1.277138;0.559655;0.524286;1.697008,1.269764;-0.000002;1.794066;0.756948;0.000607;0.000871;2.938322,1,right,1,0,0.49664315566784467,0.0,0.012000000000000004
211,0.78605892678583,72.3127000442007,0.20342669803196956,100.84581995999889,0.0002932719071395695,0.008162423968315125,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07181429862976074,right_arm_joint2,lower,-2.0265579223632812e-06,0.902092;1.200642;0.071814;1.277160;0.559175;0.524242;1.697533,1.269344;-0.000002;1.794627;0.757603;0.000606;0.000864;2.938034,1,right,1,0,0.49664315566784467,0.0,0.012000000000000009
212,0.7859665699759865,72.22413162340014,0.20330246170531047,101.06203882636693,0.000295153702609241,0.008275550790131092,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07212305068969727,right_arm_joint2,lower,3.814697265625e-06,0.902685;1.200555;0.072123;1.277187;0.558696;0.524198;1.698061,1.269011;0.000004;1.794920;0.758030;0.000603;0.000871;2.937557,1,right,1,0,0.49664315566784467,0.0,0.012000000000000012
213,0.7856606569314314,72.08911594846691,0.20304965970364666,101.18806885922848,0.00029539212118834257,0.00857467856258154,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.0724325180053711,right_arm_joint2,lower,3.802776336669922e-05,0.903278;1.200467;0.072433;1.277213;0.558217;0.524156;1.698590,1.269108;0.000038;1.794716;0.758591;0.000601;0.000876;2.936695,1,right,1,0,0.49664315566784467,0.0,0.012
214,0.7853582932118515,71.9384808914622,0.2027669861142524,101.28401817438612,0.000296362821245566,0.00895732268691063,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07274293899536133,right_arm_joint2,lower,5.1021575927734375e-05,0.903872;1.200379;0.072743;1.277240;0.557736;0.524113;1.699123,1.269804;0.000051;1.794247;0.759242;0.000602;0.000880;2.935567,1,right,1,0,0.49664315566784467,0.0,0.012000000000000007
215,0.7851314504936661,71.8590187129753,0.2025999535565666,101.30369066822989,0.0002978018601424992,0.009289581328630447,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07305383682250977,right_arm_joint2,lower,3.135204315185547e-05,0.904468;1.200294;0.073054;1.277271;0.557257;0.524069;1.699661,1.271588;0.000031;1.793530;0.759275;0.000603;0.000883;2.934290,1,right,1,0,0.49664315566784467,0.0,0.011999999999999992
216,0.7848964566462786,71.79325352847694,0.20281946511161147,101.30547657223507,0.0002984149323310703,0.009030390530824661,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.0733652114868164,right_arm_joint2,lower,-2.2649765014648438e-06,0.905066;1.200208;0.073365;1.277303;0.556779;0.524025;1.700201,1.273419;-0.000002;1.792771;0.759378;0.000602;0.000871;2.932997,1,right,1,0,0.49664315566784467,0.0,0.011999999999999992
217,0.7848392568380654,71.76771429445458,0.20304030415884144,101.40523626023366,0.00029599666595458984,0.008775323629379272,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.0736696720123291,right_arm_joint2,lower,-2.1457672119140625e-06,0.905646;1.200126;0.073670;1.277339;0.556301;0.523988;1.700756,1.275200;-0.000002;1.791855;0.758918;0.000600;0.000867;2.931813,1,right,1,0,0.49664315566784467,0.0,0.011999999999999986
218,0.7847194215405635,71.76438979798617,0.20319354590360342,101.53724909003633,0.0002898403618019074,0.008575056679546833,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07398438453674316,right_arm_joint2,lower,-2.1457672119140625e-06,0.906238;1.200016;0.073984;1.277328;0.555800;0.523957;1.701225,1.276902;-0.000002;1.790790;0.758049;0.000598;0.000866;2.930667,1,right,1,0,0.49664315566784467,0.0,0.012
219,0.7846173534899318,71.72840952849347,0.20326142867463357,101.75256798237506,0.000295477278996259,0.008502470329403877,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.0742945671081543,right_arm_joint2,lower,-2.1457672119140625e-06,0.906831;1.199922;0.074295;1.277346;0.555310;0.523918;1.701748,1.278536;-0.000002;1.789788;0.756916;0.000599;0.000869;2.929644,1,right,1,0,0.49664315566784467,0.0,0.012000000000000002
220,0.7846118232670666,71.6733079003404,0.20320016699962554,101.95400427360536,0.00029855966567993164,0.0085911825299263,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07460618019104004,right_arm_joint2,lower,-2.1457672119140625e-06,0.907429;1.199831;0.074606;1.277372;0.554824;0.523875;1.702283,1.280135;-0.000002;1.789057;0.755819;0.000600;0.000873;2.928735,1,right,1,0,0.49664315566784467,0.0,0.011999999999999997
221,0.7845105448166108,71.5655714237105,0.2032596671358595,102.17264814461596,0.0002994367096107453,0.008541909977793694,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.0749201774597168,right_arm_joint2,lower,-2.1457672119140625e-06,0.908028;1.199743;0.074920;1.277402;0.554341;0.523834;1.702824,1.281706;-0.000002;1.788525;0.754731;0.000600;0.000872;2.927923,1,right,1,0,0.49664315566784467,0.0,0.012000000000000009
222,0.7845779839829115,71.49650730926047,0.2032591198782668,102.20352839581842,0.00030115674599073827,0.008545887656509876,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07523345947265625,right_arm_joint2,lower,-2.0265579223632812e-06,0.908630;1.199657;0.075233;1.277436;0.553859;0.523792;1.703374,1.283238;-0.000002;1.788063;0.753676;0.000600;0.000873;2.927129,1,right,1,0,0.49664315566784467,0.0,0.012000000000000009
223,0.7848782784985612,71.55547396524972,0.20335633574668005,102.33593645876219,0.00030047554173506796,0.008500739000737667,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.0755472183227539,right_arm_joint2,lower,-2.1457672119140625e-06,0.909231;1.199569;0.075547;1.277467;0.553375;0.523751;1.703919,1.284685;-0.000002;1.788219;0.752396;0.000603;0.000874;2.926763,1,right,1,0,0.49664315566784467,0.0,0.012000000000000009
224,0.7849534903448552,71.44991044069488,0.20328145505288103,102.37122760927151,0.00030251912539824843,0.00859046634286642,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07586145401000977,right_arm_joint2,lower,-7.152557373046875e-07,0.909834;1.199483;0.075861;1.277501;0.552890;0.523710;1.704472,1.286296;-0.000001;1.788330;0.751100;0.000601;0.000876;2.926258,1,right,1,0,0.49664315566784467,0.0,0.011999999999999993
225,0.7848536337609181,71.30698747788932,0.20313327698987343,102.18970990370188,0.00030200823675841093,0.00880863331258297,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07617616653442383,right_arm_joint2,lower,7.987022399902344e-06,0.910437;1.199394;0.076176;1.277533;0.552404;0.523669;1.705021,1.288390;0.000008;1.788039;0.749702;0.000598;0.000879;2.925479,1,right,1,0,0.49664315566784467,0.0,0.01199999999999999
226,0.7846666844556657,71.2001814962758,0.2029962158873363,102.05392006395932,0.00030295338365249336,0.008977862074971199,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.0764913558959961,right_arm_joint2,lower,7.748603820800781e-06,0.911042;1.199307;0.076491;1.277566;0.551919;0.523629;1.705576,1.290602;0.000008;1.787693;0.748703;0.000598;0.000877;2.924545,1,right,1,0,0.49664315566784467,0.0,0.011999999999999997
227,0.7845936479714047,71.12154593921987,0.20299684671885448,102.09641621889061,0.00030205081566236913,0.008939851075410843,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07680535316467285,right_arm_joint2,lower,4.0531158447265625e-06,0.911646;1.199219;0.076805;1.277598;0.551431;0.523589;1.706124,1.292607;0.000004;1.787268;0.748187;0.000596;0.000872;2.923482,1,right,1,0,0.49664315566784467,0.0,0.012
228,0.7846752148221835,71.06461009712476,0.2032031656005654,102.28895445561943,0.00030209339456632733,0.00870864000171423,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07712054252624512,right_arm_joint2,lower,-1.9073486328125e-06,0.912250;1.199128;0.077121;1.277627;0.550942;0.523551;1.706673,1.294555;-0.000002;1.786723;0.747306;0.000597;0.000870;2.922508,1,right,1,0,0.49664315566784467,0.0,0.01199999999999999
229,0.7847342656739821,70.97880029294126,0.20333385241434115,102.5044386114984,0.0003028001228813082,0.008558983914554119,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07743620872497559,right_arm_joint2,lower,-2.0265579223632812e-06,0.912855;1.199039;0.077436;1.277657;0.550451;0.523511;1.707221,1.296462;-0.000002;1.786154;0.746009;0.000597;0.000873;2.921637,1,right,1,0,0.49664315566784467,0.0,0.012000000000000009
230,0.784609589844169,70.92009175413641,0.20346202611454955,102.65793465753629,0.000304179557133466,0.00828581303358078,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07775163650512695,right_arm_joint2,lower,-1.9073486328125e-06,0.913461;1.198949;0.077752;1.277689;0.549961;0.523471;1.707777,1.297531;-0.000002;1.785717;0.745406;0.000596;0.000870;2.920789,1,right,1,0,0.49664315566784467,0.0,0.011999999999999997
231,0.7844385469478501,70.92591254598054,0.2035774239812656,102.71481755924454,0.00030437539680860937,0.008180110715329647,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07806921005249023,right_arm_joint2,lower,-2.0265579223632812e-06,0.914069;1.198860;0.078069;1.277721;0.549470;0.523433;1.708332,1.298667;-0.000002;1.785090;0.744142;0.000596;0.000874;2.920028,1,right,1,0,0.49664315566784467,0.0,0.011999999999999997
232,0.7840972001015329,70.94469786551139,0.20359094233340885,102.67909659974598,0.00030536312260665,0.008217703551054,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07838654518127441,right_arm_joint2,lower,-2.0265579223632812e-06,0.914678;1.198771;0.078387;1.277756;0.548981;0.523394;1.708892,1.300031;-0.000002;1.784591;0.742447;0.000597;0.000877;2.919393,1,right,1,0,0.49664315566784467,0.0,0.011999999999999999
233,0.7837171687939306,70.97682094926456,0.20367952107807763,102.59115824221408,0.0003054823318962008,0.00814355630427599,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.0787038803100586,right_arm_joint2,lower,-2.0265579223632812e-06,0.915286;1.198681;0.078704;1.277789;0.548490;0.523356;1.709452,1.301319;-0.000002;1.784437;0.740723;0.000598;0.000876;2.918952,1,right,1,0,0.49664315566784467,0.0,0.011999999999999993
234,0.783167603273467,71.06604377425924,0.20373763019127059,102.47193433768746,0.0003067766083404422,0.00818499643355608,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07902145385742188,right_arm_joint2,lower,-1.430511474609375e-06,0.915897;1.198594;0.079021;1.277826;0.547999;0.523317;1.710017,1.303009;-0.000001;1.784505;0.738289;0.000599;0.000880;2.918727,1,right,1,0,0.49664315566784467,0.0,0.01200000000000001
235,0.7826281258256622,71.14458508304915,0.20364077218058615,102.37285697774472,0.0003058314323425293,0.008332244120538235,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07933974266052246,right_arm_joint2,lower,7.152557373046875e-07,0.916507;1.198504;0.079340;1.277859;0.547508;0.523280;1.710578,1.304778;0.000001;1.784882;0.736057;0.000597;0.000880;2.918540,1,right,1,0,0.49664315566784467,0.0,0.012000000000000025
236,0.7818560479985549,71.18059849950896,0.20356203697378744,102.26426107356554,0.00030697244801558554,0.008573359809815884,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07965755462646484,right_arm_joint2,lower,2.2649765014648438e-06,0.917119;1.198414;0.079658;1.277895;0.547017;0.523241;1.711141,1.307379;0.000002;1.785154;0.733156;0.000596;0.000885;2.918310,1,right,1,0,0.49664315566784467,0.0,0.011999999999999988
237,0.7809070359355751,71.26468874134358,0.2035899797831839,101.98052161520346,0.00030797719955444336,0.00866762362420559,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.07997703552246094,right_arm_joint2,lower,1.3113021850585938e-06,0.917731;1.198325;0.079977;1.277932;0.546524;0.523202;1.711709,1.310575;0.000001;1.785585;0.729832;0.000594;0.000884;2.918160,1,right,1,0,0.49664315566784467,0.0,0.012000000000000007
238,0.7801679704102652,71.38425056252655,0.20365985074338747,101.81722106604539,0.0003085306962020695,0.008666206151247025,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.08029723167419434,right_arm_joint2,lower,5.245208740234375e-06,0.918345;1.198237;0.080297;1.277971;0.546033;0.523165;1.712278,1.313848;0.000005;1.786376;0.726456;0.000592;0.000880;2.918179,1,right,1,0,0.49664315566784467,0.0,0.011999999999999992
239,0.779529601383323,71.47603223306055,0.20379291921675094,101.79607235934024,0.00030931405490264297,0.008598829619586468,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.08061885833740234,right_arm_joint2,lower,1.2516975402832031e-05,0.918960;1.198149;0.080619;1.278010;0.545541;0.523128;1.712851,1.316933;0.000013;1.787578;0.723056;0.000590;0.000876;2.918432,1,right,1,0,0.49664315566784467,0.0,0.012000000000000004
240,0.7790370965545246,71.55255101110814,0.20399140564102827,101.88273132432178,0.0003103017807006836,0.00834026001393795,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.08093929290771484,right_arm_joint2,lower,2.3365020751953125e-05,0.919576;1.198061;0.080939;1.278051;0.545049;0.523090;1.713428,1.319100;0.000023;1.789296;0.720277;0.000588;0.000869;2.918931,1,right,1,0,0.49664315566784467,0.0,0.011999999999999978
241,0.7786394366748969,71.63423423858562,0.20411833393691417,101.53796383903186,0.0003108211967628449,0.008254222571849823,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.08126068115234375,right_arm_joint2,lower,3.457069396972656e-05,0.920194;1.197973;0.081261;1.278092;0.544556;0.523054;1.714006,1.320989;0.000035;1.791189;0.717194;0.000588;0.000874;2.919633,1,right,1,0,0.49664315566784467,0.0,0.012000000000000018
242,0.7782979498056547,71.6889446187975,0.20416773465280044,101.65163549777859,0.0003105061477981508,0.00808691419661045,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.08158278465270996,right_arm_joint2,lower,5.6862831115722656e-05,0.920811;1.197884;0.081583;1.278131;0.544061;0.523019;1.714583,1.322019;0.000057;1.793327;0.714962;0.000586;0.000871;2.920351,1,right,1,0,0.49664315566784467,0.0,0.011999999999999999
243,0.7777861520630184,71.73074653357918,0.20421241060707135,101.75551878014848,0.00031082972418516874,0.008045311085879803,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.08190345764160156,right_arm_joint2,lower,0.00011456012725830078,0.921430;1.197793;0.081903;1.278170;0.543567;0.522982;1.715159,1.323135;0.000115;1.795106;0.712365;0.000587;0.000874;2.920969,1,right,1,0,0.49664315566784467,0.0,0.012
244,0.7772107059876847,71.78877814116093,0.20429494424036349,101.6716113548648,0.0003116045845672488,0.007974169217050076,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.08222603797912598,right_arm_joint2,lower,0.0001379251480102539,0.922048;1.197706;0.082226;1.278210;0.543070;0.522946;1.715738,1.324336;0.000138;1.796778;0.709527;0.000588;0.000874;2.921584,1,right,1,0,0.49664315566784467,0.0,0.012000000000000005
245,0.7765555527682321,71.87341369158555,0.20424066484226075,111.52080131910766,0.000311945186695084,0.00807555578649044,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.08254837989807129,right_arm_joint2,lower,0.00017189979553222656,0.922667;1.197616;0.082548;1.278249;0.542573;0.522910;1.716318,1.325819;0.000172;1.798293;0.706469;0.000589;0.000878;2.922104,1,right,1,0,0.49664315566784467,0.0,0.012000000000000014
246,0.776147050040456,71.99313679121931,0.20430437745204777,101.46850608791763,0.00031130656134337187,0.00796885322779417,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.08287167549133301,right_arm_joint2,lower,0.0001710653305053711,0.923287;1.197525;0.082872;1.278287;0.542075;0.522875;1.716893,1.326979;0.000171;1.799919;0.703869;0.000590;0.000875;2.922621,1,right,1,0,0.49664315566784467,0.0,0.012000000000000021
247,0.7757014282380638,72.10952126824502,0.20439455929554545,111.21644985722004,0.00031318835681304336,0.007867681793868542,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.08319544792175293,right_arm_joint2,lower,0.0001589059829711914,0.923908;1.197435;0.083195;1.278329;0.541578;0.522841;1.717477,1.327755;0.000159;1.801685;0.701445;0.000592;0.000874;2.923237,1,right,1,0,0.49664315566784467,0.0,0.011999999999999983
248,0.7753113555554885,72.21563485073828,0.20445566916314764,110.87100329056904,0.0003134863800369203,0.00778034795075655,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.08351945877075195,right_arm_joint2,lower,0.00015819072723388672,0.924531;1.197345;0.083519;1.278371;0.541082;0.522806;1.718062,1.327961;0.000158;1.803759;0.699431;0.000592;0.000872;2.923994,1,right,1,0,0.49664315566784467,0.0,0.011999999999999997
249,0.7749546436448203,72.39729683311899,0.204505794672948,110.80568602243328,0.000315759883960709,0.007627651561051607,0.0,0.4285714626312256,0,3,left_arm_joint3,upper,0.08384394645690918,right_arm_joint2,lower,0.00019943714141845703,0.925155;1.197258;0.083844;1.278416;0.540583;0.522769;1.718656,1.327505;0.000199;1.805898;0.697997;0.000591;0.000871;2.924730,1,right,1,0,0.49664315566784467,0.0,0.01200000000000001
